SPACECRAFT EVENT TIME,BR,BTHETA,BPHI,B-FIELD MAGNITUDE,RANGE,LATITUDE,EAST LONGITUDE,WEST LONGITUDE
1996-12-19T06:46:58.281,127.07,411.31,64.71,435.33,9.41,-0.22,206.24,153.76
1996-12-19T06:46:58.614,129.54,409.07,62.19,433.57,9.41,-0.22,206.24,153.76
1996-12-19T06:46:58.948,130.29,412.00,65.58,437.06,9.41,-0.22,206.24,153.76
1996-12-19T06:46:59.281,127.13,412.09,63.00,435.83,9.41,-0.22,206.24,153.76
1996-12-19T06:46:59.614,129.56,410.83,62.86,435.33,9.41,-0.22,206.23,153.77
1996-12-19T06:46:59.948,130.79,411.57,60.63,436.08,9.41,-0.22,206.23,153.77
1996-12-19T06:47:00.281,128.94,410.31,56.55,433.79,9.41,-0.22,206.23,153.77
1996-12-19T06:47:00.614,129.47,412.59,57.71,436.26,9.41,-0.22,206.22,153.78
1996-12-19T06:47:00.948,128.98,411.75,59.53,435.57,9.41,-0.22,206.22,153.78
1996-12-19T06:47:01.281,128.71,413.02,60.47,436.82,9.41,-0.22,206.22,153.78
1996-12-19T06:47:01.614,128.93,413.05,61.74,437.09,9.41,-0.22,206.22,153.78
1996-12-19T06:47:01.948,127.89,412.45,59.77,435.94,9.41,-0.22,206.21,153.79
1996-12-19T06:47:02.281,128.30,411.64,62.94,435.74,9.41,-0.22,206.21,153.79
1996-12-19T06:47:02.614,127.78,413.69,59.19,437.00,9.41,-0.22,206.21,153.79
1996-12-19T06:47:02.948,127.38,413.57,59.19,436.77,9.41,-0.22,206.20,153.80
1996-12-19T06:47:03.281,129.12,411.03,60.28,435.03,9.41,-0.22,206.20,153.80
1996-12-19T06:47:03.614,124.86,412.51,58.76,434.98,9.41,-0.22,206.20,153.80
1996-12-19T06:47:03.948,125.32,413.47,58.93,436.04,9.41,-0.22,206.20,153.80
1996-12-19T06:47:04.281,126.18,410.73,61.19,434.01,9.41,-0.22,206.19,153.81
1996-12-19T06:47:04.614,125.41,411.92,58.30,434.52,9.41,-0.22,206.19,153.81
1996-12-19T06:47:04.948,129.47,407.90,57.41,431.78,9.41,-0.22,206.19,153.81
1996-12-19T06:47:05.281,127.18,411.54,60.64,435.00,9.41,-0.22,206.18,153.82
1996-12-19T06:47:05.614,127.28,411.52,57.44,434.56,9.41,-0.22,206.18,153.82
1996-12-19T06:47:05.948,129.12,411.43,62.76,435.75,9.41,-0.22,206.18,153.82
1996-12-19T06:47:06.281,126.37,412.47,61.07,435.70,9.41,-0.22,206.18,153.82
1996-12-19T06:47:06.614,126.65,409.30,58.63,432.44,9.41,-0.22,206.17,153.83
1996-12-19T06:47:06.948,126.27,409.79,59.58,432.92,9.41,-0.22,206.17,153.83
1996-12-19T06:47:07.281,128.59,409.11,60.79,433.13,9.41,-0.22,206.17,153.83
1996-12-19T06:47:07.614,128.18,407.57,61.00,431.58,9.41,-0.22,206.16,153.84
1996-12-19T06:47:07.948,128.43,410.33,60.82,434.24,9.41,-0.22,206.16,153.84
1996-12-19T06:47:08.281,129.84,410.57,63.04,435.20,9.41,-0.22,206.16,153.84
1996-12-19T06:47:08.614,125.36,412.74,59.75,435.47,9.41,-0.22,206.16,153.84
1996-12-19T06:47:08.948,125.00,412.54,63.04,435.65,9.41,-0.22,206.15,153.85
1996-12-19T06:47:09.281,126.00,413.14,61.24,436.25,9.41,-0.22,206.15,153.85
1996-12-19T06:47:09.614,128.25,410.64,63.31,434.83,9.41,-0.22,206.15,153.85
1996-12-19T06:47:09.948,130.27,411.14,63.20,435.89,9.41,-0.22,206.14,153.86
1996-12-19T06:47:10.281,131.23,412.09,61.64,436.85,9.41,-0.22,206.14,153.86
1996-12-19T06:47:10.614,132.75,410.16,58.77,435.10,9.41,-0.22,206.14,153.86
1996-12-19T06:47:10.948,130.75,411.84,59.44,436.17,9.41,-0.22,206.14,153.86
1996-12-19T06:47:11.281,131.22,413.47,62.91,438.33,9.41,-0.22,206.13,153.87
1996-12-19T06:47:11.614,129.42,412.50,60.13,436.48,9.41,-0.22,206.13,153.87
1996-12-19T06:47:11.948,129.43,412.31,63.17,436.74,9.41,-0.22,206.13,153.87
1996-12-19T06:47:12.281,130.99,412.62,63.37,437.53,9.41,-0.22,206.12,153.88
1996-12-19T06:47:12.614,130.71,411.24,61.15,435.82,9.41,-0.22,206.12,153.88
1996-12-19T06:47:12.948,131.08,413.42,62.17,438.14,9.41,-0.22,206.12,153.88
1996-12-19T06:47:13.281,130.85,413.04,63.07,437.84,9.41,-0.22,206.12,153.88
1996-12-19T06:47:13.614,129.68,414.42,60.87,438.48,9.41,-0.22,206.11,153.89
1996-12-19T06:47:13.948,129.50,415.77,64.48,440.22,9.41,-0.22,206.11,153.89
1996-12-19T06:47:14.281,128.53,415.23,61.46,438.99,9.41,-0.22,206.11,153.89
1996-12-19T06:47:14.614,127.88,414.29,61.69,437.95,9.41,-0.22,206.10,153.90
1996-12-19T06:47:14.948,125.89,413.40,61.40,436.48,9.41,-0.22,206.10,153.90
1996-12-19T06:47:15.281,125.86,416.76,60.00,439.46,9.41,-0.22,206.10,153.90
1996-12-19T06:47:15.614,124.50,415.73,57.66,437.78,9.41,-0.22,206.10,153.90
1996-12-19T06:47:15.948,124.57,417.64,62.32,440.25,9.41,-0.22,206.09,153.91
1996-12-19T06:47:16.281,127.01,414.81,61.66,438.18,9.41,-0.22,206.09,153.91
1996-12-19T06:47:16.614,127.40,418.37,60.75,441.54,9.41,-0.22,206.09,153.91
1996-12-19T06:47:16.948,124.81,419.02,60.19,441.34,9.41,-0.22,206.08,153.92
1996-12-19T06:47:17.281,123.78,419.76,59.15,441.61,9.41,-0.22,206.08,153.92
1996-12-19T06:47:17.614,124.71,422.54,59.67,444.58,9.41,-0.22,206.08,153.92
1996-12-19T06:47:17.948,126.98,422.88,59.83,445.57,9.41,-0.22,206.08,153.92
1996-12-19T06:47:18.281,136.87,419.40,70.73,446.80,9.41,-0.22,206.07,153.93
1996-12-19T06:47:18.614,142.20,416.77,72.36,446.27,9.41,-0.22,206.07,153.93
1996-12-19T06:47:18.948,138.01,415.55,73.83,444.05,9.41,-0.22,206.07,153.93
1996-12-19T06:47:19.281,134.71,418.60,67.26,444.86,9.41,-0.22,206.07,153.93
1996-12-19T06:47:19.614,132.66,422.98,66.27,448.22,9.41,-0.22,206.06,153.94
1996-12-19T06:47:19.948,128.27,424.09,60.97,447.23,9.41,-0.22,206.06,153.94
1996-12-19T06:47:20.281,131.31,423.07,62.26,447.33,9.41,-0.22,206.06,153.94
1996-12-19T06:47:20.614,131.30,422.03,65.13,446.76,9.41,-0.22,206.05,153.95
1996-12-19T06:47:20.948,134.23,424.99,65.11,450.41,9.41,-0.22,206.05,153.95
1996-12-19T06:47:21.281,128.97,425.74,66.93,449.85,9.41,-0.22,206.05,153.95
1996-12-19T06:47:21.614,133.29,423.62,66.57,449.06,9.41,-0.22,206.05,153.95
1996-12-19T06:47:21.948,132.96,424.83,67.15,450.19,9.41,-0.22,206.04,153.96
1996-12-19T06:47:22.281,130.64,426.15,65.17,450.46,9.41,-0.22,206.04,153.96
1996-12-19T06:47:22.614,128.30,426.74,65.27,450.36,9.41,-0.22,206.04,153.96
1996-12-19T06:47:22.948,131.32,423.96,68.76,449.13,9.41,-0.22,206.03,153.97
1996-12-19T06:47:23.281,131.66,424.65,65.78,449.43,9.41,-0.22,206.03,153.97
1996-12-19T06:47:23.614,130.36,424.21,64.86,448.50,9.41,-0.22,206.03,153.97
1996-12-19T06:47:23.948,131.26,425.54,65.96,450.19,9.41,-0.22,206.03,153.97
1996-12-19T06:47:24.281,129.39,429.06,62.64,452.50,9.41,-0.22,206.02,153.98
1996-12-19T06:47:24.614,126.76,427.44,61.40,450.05,9.41,-0.22,206.02,153.98
1996-12-19T06:47:24.948,129.54,428.32,63.42,451.96,9.41,-0.22,206.02,153.98
1996-12-19T06:47:25.281,133.84,423.81,65.29,449.21,9.41,-0.22,206.01,153.99
1996-12-19T06:47:25.614,133.66,424.74,64.00,449.85,9.41,-0.22,206.01,153.99
1996-12-19T06:47:25.948,131.17,426.77,63.01,450.89,9.41,-0.22,206.01,153.99
1996-12-19T06:47:26.281,128.05,423.84,61.33,446.99,9.41,-0.22,206.01,153.99
1996-12-19T06:47:26.614,125.72,422.97,61.23,445.48,9.41,-0.22,206.00,154.00
1996-12-19T06:47:26.948,123.92,424.50,61.14,446.42,9.41,-0.22,206.00,154.00
1996-12-19T06:47:27.281,124.63,422.84,60.57,444.97,9.41,-0.22,206.00,154.00
1996-12-19T06:47:27.614,122.83,423.32,60.34,444.89,9.41,-0.22,205.99,154.01
1996-12-19T06:47:27.948,125.92,424.78,60.33,447.14,9.41,-0.22,205.99,154.01
1996-12-19T06:47:28.281,125.28,426.94,58.83,448.81,9.41,-0.22,205.99,154.01
1996-12-19T06:47:28.614,130.76,424.50,62.51,448.56,9.41,-0.22,205.99,154.01
1996-12-19T06:47:28.948,132.55,424.15,63.29,448.86,9.41,-0.22,205.98,154.02
1996-12-19T06:47:29.281,134.67,423.25,62.82,448.58,9.41,-0.22,205.98,154.02
1996-12-19T06:47:29.614,133.08,423.56,60.55,448.09,9.41,-0.22,205.98,154.02
1996-12-19T06:47:29.948,130.52,423.36,62.00,447.34,9.41,-0.22,205.97,154.03
1996-12-19T06:47:30.281,130.06,425.15,63.24,449.07,9.41,-0.22,205.97,154.03
1996-12-19T06:47:30.614,130.40,426.26,61.35,449.96,9.41,-0.22,205.97,154.03
1996-12-19T06:47:30.948,130.78,422.37,58.13,445.95,9.41,-0.22,205.97,154.03
1996-12-19T06:47:31.281,128.21,426.63,61.36,449.69,9.41,-0.22,205.96,154.04
1996-12-19T06:47:31.614,126.45,422.20,60.81,444.90,9.41,-0.22,205.96,154.04
1996-12-19T06:47:31.948,125.95,423.06,58.06,445.21,9.41,-0.22,205.96,154.04
1996-12-19T06:47:32.281,131.13,422.33,61.18,446.43,9.41,-0.22,205.95,154.05
1996-12-19T06:47:32.614,128.67,420.29,60.74,443.72,9.41,-0.22,205.95,154.05
1996-12-19T06:47:32.948,129.68,421.25,58.87,444.67,9.41,-0.22,205.95,154.05
1996-12-19T06:47:33.281,129.09,420.55,60.97,444.12,9.41,-0.22,205.95,154.05
1996-12-19T06:47:33.614,126.66,421.23,59.37,443.85,9.41,-0.22,205.94,154.06
1996-12-19T06:47:33.948,127.95,423.70,59.45,446.57,9.41,-0.22,205.94,154.06
1996-12-19T06:47:34.281,128.93,426.10,56.13,448.71,9.41,-0.22,205.94,154.06
1996-12-19T06:47:34.614,131.01,425.30,58.85,448.89,9.41,-0.22,205.93,154.07
1996-12-19T06:47:34.948,129.21,422.18,58.25,445.34,9.41,-0.22,205.93,154.07
1996-12-19T06:47:35.281,132.88,421.34,62.30,446.17,9.41,-0.22,205.93,154.07
1996-12-19T06:47:35.614,129.05,423.05,61.24,446.51,9.41,-0.22,205.93,154.07
1996-12-19T06:47:35.948,127.71,423.70,59.86,446.56,9.41,-0.22,205.92,154.08
1996-12-19T06:47:36.281,130.22,422.16,60.56,445.92,9.41,-0.22,205.92,154.08
1996-12-19T06:47:36.614,130.80,419.46,60.79,443.57,9.41,-0.22,205.92,154.08
1996-12-19T06:47:36.948,127.02,423.08,58.69,445.62,9.41,-0.22,205.91,154.09
1996-12-19T06:47:37.281,127.81,422.79,60.47,445.81,9.41,-0.22,205.91,154.09
1996-12-19T06:47:37.614,128.51,422.57,57.90,445.45,9.41,-0.22,205.91,154.09
1996-12-19T06:47:37.948,126.81,422.84,54.06,444.74,9.41,-0.22,205.91,154.09
1996-12-19T06:47:38.281,131.41,421.18,59.10,445.15,9.41,-0.22,205.90,154.10
1996-12-19T06:47:38.614,131.73,421.92,54.64,445.37,9.41,-0.22,205.90,154.10
1996-12-19T06:47:38.948,130.56,420.50,60.49,444.44,9.41,-0.22,205.90,154.10
1996-12-19T06:47:39.281,133.78,419.21,59.78,444.08,9.41,-0.22,205.89,154.11
1996-12-19T06:47:39.614,128.91,423.37,57.18,446.24,9.41,-0.22,205.89,154.11
1996-12-19T06:47:39.948,129.44,422.82,60.30,446.29,9.41,-0.22,205.89,154.11
1996-12-19T06:47:40.281,129.96,422.87,62.50,446.78,9.41,-0.22,205.89,154.11
1996-12-19T06:47:40.614,132.56,420.80,62.76,445.63,9.41,-0.22,205.88,154.12
1996-12-19T06:47:40.948,133.14,419.76,62.02,444.72,9.41,-0.22,205.88,154.12
1996-12-19T06:47:41.281,130.14,420.30,62.44,444.39,9.41,-0.22,205.88,154.12
1996-12-19T06:47:41.614,131.52,421.86,63.97,446.49,9.41,-0.22,205.87,154.13
1996-12-19T06:47:41.948,131.06,422.37,61.36,446.48,9.41,-0.22,205.87,154.13
1996-12-19T06:47:42.281,129.09,421.37,62.46,445.10,9.41,-0.22,205.87,154.13
1996-12-19T06:47:42.614,129.15,422.47,64.52,446.46,9.41,-0.22,205.87,154.13
1996-12-19T06:47:42.948,130.32,422.88,66.18,447.42,9.41,-0.22,205.86,154.14
1996-12-19T06:47:43.281,129.33,424.77,59.37,447.97,9.41,-0.22,205.86,154.14
1996-12-19T06:47:43.614,128.09,423.85,60.56,446.90,9.41,-0.22,205.86,154.14
1996-12-19T06:47:43.948,129.89,425.43,59.79,448.82,9.41,-0.22,205.86,154.14
1996-12-19T06:47:44.281,128.43,423.25,58.84,446.20,9.41,-0.22,205.85,154.15
1996-12-19T06:47:44.614,126.93,425.86,61.49,448.61,9.41,-0.22,205.85,154.15
1996-12-19T06:47:44.948,128.32,427.17,62.42,450.37,9.41,-0.22,205.85,154.15
1996-12-19T06:47:45.281,129.05,422.58,63.59,446.40,9.41,-0.22,205.84,154.16
1996-12-19T06:47:45.614,126.56,426.33,61.65,448.97,9.41,-0.22,205.84,154.16
1996-12-19T06:47:45.948,127.13,425.06,61.85,447.95,9.41,-0.22,205.84,154.16
1996-12-19T06:47:46.281,126.67,426.64,61.72,449.30,9.41,-0.22,205.84,154.16
1996-12-19T06:47:46.614,125.85,426.38,61.10,448.74,9.41,-0.22,205.83,154.17
1996-12-19T06:47:46.948,129.10,423.52,64.41,447.42,9.41,-0.22,205.83,154.17
1996-12-19T06:47:47.281,131.70,424.13,61.85,448.39,9.41,-0.22,205.83,154.17
1996-12-19T06:47:47.614,131.79,424.31,61.05,448.49,9.41,-0.22,205.82,154.18
1996-12-19T06:47:47.948,133.96,425.89,62.50,450.81,9.41,-0.22,205.82,154.18
1996-12-19T06:47:48.281,135.62,424.52,62.42,450.01,9.41,-0.22,205.82,154.18
1996-12-19T06:47:48.614,137.52,423.84,60.65,449.70,9.41,-0.22,205.82,154.18
1996-12-19T06:47:48.948,138.47,425.63,57.61,451.28,9.41,-0.22,205.81,154.19
1996-12-19T06:47:49.281,140.79,425.22,63.70,452.42,9.41,-0.22,205.81,154.19
1996-12-19T06:47:49.614,140.51,424.25,62.59,451.28,9.41,-0.22,205.81,154.19
1996-12-19T06:47:49.948,140.26,423.21,64.44,450.48,9.41,-0.22,205.80,154.20
1996-12-19T06:47:50.281,145.98,421.85,64.57,451.04,9.41,-0.22,205.80,154.20
1996-12-19T06:47:50.614,142.01,422.61,62.82,450.23,9.41,-0.22,205.80,154.20
1996-12-19T06:47:50.948,135.48,424.13,59.18,449.15,9.41,-0.22,205.80,154.20
1996-12-19T06:47:51.281,136.51,425.11,58.16,450.26,9.41,-0.22,205.79,154.21
1996-12-19T06:47:51.614,136.32,423.65,61.59,449.29,9.41,-0.22,205.79,154.21
1996-12-19T06:47:51.948,134.31,427.20,59.31,451.73,9.41,-0.22,205.79,154.21
1996-12-19T06:47:52.281,134.13,426.83,61.43,451.61,9.41,-0.22,205.78,154.22
1996-12-19T06:47:52.614,134.44,424.64,58.19,449.19,9.41,-0.22,205.78,154.22
1996-12-19T06:47:52.948,132.81,425.45,60.44,449.77,9.41,-0.22,205.78,154.22
1996-12-19T06:47:53.281,129.98,426.44,54.05,449.08,9.41,-0.22,205.78,154.22
1996-12-19T06:47:53.614,128.90,426.52,57.82,449.31,9.41,-0.22,205.77,154.23
1996-12-19T06:47:53.948,125.63,427.95,60.42,450.08,9.41,-0.22,205.77,154.23
1996-12-19T06:47:54.281,129.11,427.46,61.33,450.72,9.41,-0.22,205.77,154.23
1996-12-19T06:47:54.614,140.54,421.23,63.06,448.52,9.41,-0.22,205.76,154.24
1996-12-19T06:47:54.948,142.65,421.55,62.91,449.45,9.41,-0.22,205.76,154.24
1996-12-19T06:47:55.281,139.06,420.98,61.59,447.61,9.41,-0.22,205.76,154.24
1996-12-19T06:47:55.614,135.70,419.37,61.64,445.07,9.41,-0.22,205.76,154.24
1996-12-19T06:47:55.948,134.05,423.31,58.94,447.93,9.41,-0.22,205.75,154.25
1996-12-19T06:47:56.281,135.33,420.90,62.51,446.52,9.41,-0.22,205.75,154.25
1996-12-19T06:47:56.614,128.63,422.78,61.52,446.18,9.41,-0.22,205.75,154.25
1996-12-19T06:47:56.948,127.89,421.24,62.61,444.66,9.41,-0.22,205.74,154.26
1996-12-19T06:47:57.281,130.42,419.73,61.04,443.74,9.41,-0.22,205.74,154.26
1996-12-19T06:47:57.614,131.08,421.91,58.67,445.68,9.41,-0.22,205.74,154.26
1996-12-19T06:47:57.948,130.61,419.06,60.62,443.10,9.41,-0.22,205.74,154.26
1996-12-19T06:47:58.281,130.26,419.98,61.07,443.94,9.41,-0.22,205.73,154.27
1996-12-19T06:47:58.614,130.71,417.57,60.96,441.78,9.41,-0.22,205.73,154.27
1996-12-19T06:47:58.948,130.42,420.08,60.16,443.96,9.41,-0.22,205.73,154.27
1996-12-19T06:47:59.281,130.39,418.46,63.27,442.85,9.41,-0.22,205.72,154.28
1996-12-19T06:47:59.614,128.66,417.70,61.90,441.42,9.41,-0.22,205.72,154.28
1996-12-19T06:47:59.948,129.81,421.05,61.24,444.84,9.41,-0.22,205.72,154.28
1996-12-19T06:48:00.281,130.30,420.24,63.07,444.47,9.41,-0.22,205.72,154.28
1996-12-19T06:48:00.614,132.14,418.39,64.71,443.51,9.41,-0.22,205.71,154.29
1996-12-19T06:48:00.948,130.25,422.20,61.75,446.13,9.41,-0.22,205.71,154.29
1996-12-19T06:48:01.281,131.65,420.42,62.62,444.98,9.41,-0.22,205.71,154.29
1996-12-19T06:48:01.614,132.54,417.01,65.80,442.48,9.41,-0.22,205.70,154.30
1996-12-19T06:48:01.948,128.67,419.38,66.71,443.72,9.41,-0.22,205.70,154.30
1996-12-19T06:48:02.281,129.94,420.12,62.99,444.24,9.41,-0.22,205.70,154.30
1996-12-19T06:48:02.614,129.61,421.16,61.30,444.90,9.41,-0.22,205.70,154.30
1996-12-19T06:48:02.948,133.22,421.32,61.90,446.19,9.41,-0.22,205.69,154.31
1996-12-19T06:48:03.281,139.98,419.00,60.80,445.92,9.41,-0.22,205.69,154.31
1996-12-19T06:48:03.614,140.58,417.83,62.11,445.20,9.41,-0.22,205.69,154.31
1996-12-19T06:48:03.948,132.75,421.91,61.49,446.56,9.41,-0.22,205.68,154.32
1996-12-19T06:48:04.281,133.44,420.71,62.27,445.73,9.42,-0.22,205.68,154.32
1996-12-19T06:48:04.614,133.07,422.73,59.09,447.10,9.42,-0.22,205.68,154.32
1996-12-19T06:48:04.948,134.32,422.20,54.80,446.43,9.42,-0.22,205.68,154.32
1996-12-19T06:48:05.281,132.88,420.35,62.44,445.25,9.42,-0.22,205.67,154.33
1996-12-19T06:48:05.614,130.43,421.61,61.54,445.60,9.42,-0.22,205.67,154.33
1996-12-19T06:48:05.948,132.47,422.99,63.32,447.74,9.42,-0.22,205.67,154.33
1996-12-19T06:48:06.281,130.42,423.23,64.46,447.54,9.42,-0.22,205.66,154.34
1996-12-19T06:48:06.614,129.69,424.26,64.61,448.32,9.42,-0.22,205.66,154.34
1996-12-19T06:48:06.948,130.49,422.54,63.07,446.71,9.42,-0.22,205.66,154.34
1996-12-19T06:48:07.281,128.95,423.62,60.05,446.86,9.42,-0.22,205.66,154.34
1996-12-19T06:48:07.614,128.06,421.87,65.98,445.79,9.42,-0.22,205.65,154.35
1996-12-19T06:48:07.948,126.36,424.46,64.68,447.57,9.42,-0.22,205.65,154.35
1996-12-19T06:48:08.281,126.92,425.23,61.43,448.00,9.42,-0.22,205.65,154.35
1996-12-19T06:48:08.614,132.99,424.36,59.82,448.71,9.42,-0.22,205.65,154.35
1996-12-19T06:48:08.948,130.30,424.55,57.84,447.85,9.42,-0.22,205.64,154.36
1996-12-19T06:48:09.281,130.24,423.51,59.71,447.09,9.42,-0.22,205.64,154.36
1996-12-19T06:48:09.614,129.29,426.02,61.02,449.37,9.42,-0.22,205.64,154.36
1996-12-19T06:48:09.948,127.07,424.57,59.99,447.22,9.42,-0.22,205.63,154.37
1996-12-19T06:48:10.281,128.16,426.13,63.59,449.51,9.42,-0.22,205.63,154.37
1996-12-19T06:48:10.614,129.70,426.03,61.17,449.52,9.42,-0.22,205.63,154.37
1996-12-19T06:48:10.948,127.75,426.60,61.91,449.60,9.42,-0.22,205.63,154.37
1996-12-19T06:48:11.281,129.27,424.94,62.24,448.51,9.42,-0.22,205.62,154.38
1996-12-19T06:48:11.614,129.15,425.11,58.43,448.12,9.42,-0.22,205.62,154.38
1996-12-19T06:48:11.948,131.11,423.15,59.70,447.00,9.42,-0.22,205.62,154.38
1996-12-19T06:48:12.281,131.46,425.91,58.34,449.54,9.42,-0.22,205.61,154.39
1996-12-19T06:48:12.614,130.25,424.93,56.51,448.02,9.42,-0.22,205.61,154.39
1996-12-19T06:48:12.948,130.04,425.04,54.04,447.76,9.42,-0.22,205.61,154.39
1996-12-19T06:48:13.281,131.91,424.78,54.21,448.08,9.42,-0.22,205.61,154.39
1996-12-19T06:48:13.614,130.56,423.55,50.61,446.10,9.42,-0.22,205.60,154.40
1996-12-19T06:48:13.948,131.09,423.32,51.65,446.15,9.42,-0.22,205.60,154.40
1996-12-19T06:48:14.281,131.47,421.96,52.51,445.08,9.42,-0.22,205.60,154.40
1996-12-19T06:48:14.614,129.52,423.30,52.12,445.73,9.42,-0.22,205.59,154.41
1996-12-19T06:48:14.948,130.75,422.54,55.76,445.80,9.42,-0.22,205.59,154.41
1996-12-19T06:48:15.281,131.91,422.17,53.53,445.52,9.42,-0.22,205.59,154.41
1996-12-19T06:48:15.614,131.29,423.16,55.30,446.50,9.42,-0.22,205.59,154.41
1996-12-19T06:48:15.948,133.25,420.17,55.48,444.27,9.42,-0.22,205.58,154.42
1996-12-19T06:48:16.281,131.18,423.26,55.33,446.56,9.42,-0.22,205.58,154.42
1996-12-19T06:48:16.614,132.89,422.23,52.80,445.79,9.42,-0.22,205.58,154.42
1996-12-19T06:48:16.948,131.10,422.91,53.79,446.02,9.42,-0.22,205.57,154.43
1996-12-19T06:48:17.281,128.64,420.90,55.43,443.59,9.42,-0.22,205.57,154.43
1996-12-19T06:48:17.614,132.48,423.08,56.97,446.98,9.42,-0.22,205.57,154.43
1996-12-19T06:48:17.948,134.02,423.64,53.04,447.49,9.42,-0.22,205.57,154.43
1996-12-19T06:48:18.281,132.47,423.90,54.74,447.48,9.42,-0.22,205.56,154.44
1996-12-19T06:48:18.614,130.24,425.53,57.37,448.70,9.42,-0.22,205.56,154.44
1996-12-19T06:48:18.948,131.10,423.32,58.83,447.05,9.42,-0.22,205.56,154.44
1996-12-19T06:48:19.281,133.56,423.47,55.47,447.48,9.42,-0.22,205.55,154.45
1996-12-19T06:48:19.614,130.55,427.10,57.47,450.28,9.42,-0.22,205.55,154.45
1996-12-19T06:48:19.948,132.03,423.48,56.40,447.16,9.42,-0.22,205.55,154.45
1996-12-19T06:48:20.281,132.64,424.34,52.96,447.74,9.42,-0.22,205.55,154.45
1996-12-19T06:48:20.614,133.37,424.40,50.48,447.72,9.42,-0.22,205.54,154.46
1996-12-19T06:48:20.948,135.08,422.82,52.22,446.93,9.42,-0.22,205.54,154.46
1996-12-19T06:48:21.281,131.27,422.92,53.48,446.05,9.42,-0.22,205.54,154.46
1996-12-19T06:48:21.614,132.50,422.43,55.28,446.16,9.42,-0.22,205.53,154.47
1996-12-19T06:48:21.948,131.00,421.34,57.20,444.93,9.42,-0.22,205.53,154.47
1996-12-19T06:48:22.281,131.19,422.75,54.18,445.94,9.42,-0.22,205.53,154.47
1996-12-19T06:48:22.614,130.23,423.34,56.84,446.55,9.42,-0.22,205.53,154.47
1996-12-19T06:48:22.948,131.77,424.78,57.25,448.42,9.42,-0.22,205.52,154.48
1996-12-19T06:48:23.281,128.35,423.81,58.19,446.62,9.42,-0.22,205.52,154.48
1996-12-19T06:48:23.614,128.38,423.35,58.63,446.26,9.42,-0.22,205.52,154.48
1996-12-19T06:48:23.948,132.81,422.80,52.48,446.26,9.42,-0.22,205.51,154.49
1996-12-19T06:48:24.281,129.89,422.78,53.75,445.53,9.42,-0.22,205.51,154.49
1996-12-19T06:48:24.614,130.29,421.32,53.79,444.27,9.42,-0.22,205.51,154.49
1996-12-19T06:48:24.948,129.35,422.89,58.09,446.03,9.42,-0.22,205.51,154.49
1996-12-19T06:48:25.281,126.55,423.77,57.61,446.00,9.42,-0.22,205.50,154.50
1996-12-19T06:48:25.614,128.14,424.44,56.64,446.96,9.42,-0.22,205.50,154.50
