SPACECRAFT EVENT TIME,SPACECRAFT CLOCK,BX_SC,BY_SC,BZ_SC,B-FIELD MAGNITUDE,ROTOR RIGHT ASCENSION,ROTOR DECLINATION,ROTOR TWIST,ROTOR SPIN
1996-12-19T06:35:47.061,5 3746847:24:5:0,436.36,-149.25,36.48,462.62,5.04396,-0.40843,1.03761,0.90771
1996-12-19T06:35:47.094,8 3746847:25:0:0,437.42,-149.34,36.42,463.64,5.04401,-0.40843,1.14761,1.01768
1996-12-19T06:35:48.028,1 3746847:25:5:0,439.95,-146.29,33.92,464.87,5.04396,-0.40848,1.25778,1.12785
1996-12-19T06:35:48.061,5 3746847:26:0:0,439.91,-147.65,35.12,465.35,5.04392,-0.40852,1.36821,1.23832
1996-12-19T06:35:48.094,8 3746847:26:5:0,439.47,-148.60,36.81,465.38,5.04392,-0.40852,1.47838,1.34849
1996-12-19T06:35:49.028,1 3746847:27:0:0,438.97,-149.56,33.98,464.99,5.04392,-0.40852,1.58872,1.45883
1996-12-19T06:35:49.061,5 3746847:27:5:0,438.36,-150.71,36.22,464.96,5.04392,-0.40852,1.69922,1.56933
1996-12-19T06:35:49.094,8 3746847:28:0:0,438.04,-153.58,36.45,465.62,5.04392,-0.40852,1.80933,1.67943
1996-12-19T06:35:50.028,1 3746847:28:5:0,438.46,-152.47,38.02,465.77,5.04392,-0.40857,1.91950,1.78961
1996-12-19T06:35:50.061,5 3746847:29:0:0,437.41,-152.08,37.68,464.62,5.04392,-0.40862,2.03003,1.90014
1996-12-19T06:35:50.094,8 3746847:29:5:0,437.47,-150.70,37.57,464.22,5.04396,-0.40862,2.14020,2.01031
1996-12-19T06:35:51.028,1 3746847:30:0:0,437.28,-153.99,35.91,465.00,5.04401,-0.40862,2.25044,2.12051
1996-12-19T06:35:51.061,5 3746847:30:5:0,439.94,-152.69,34.11,466.93,5.04406,-0.40862,2.36095,2.23102
1996-12-19T06:35:51.094,8 3746847:31:0:0,439.97,-150.99,32.65,466.30,5.04411,-0.40862,2.47095,2.34099
1996-12-19T06:35:52.028,1 3746847:31:5:0,438.25,-150.16,37.01,464.73,5.04411,-0.40862,2.58112,2.45116
1996-12-19T06:35:52.061,5 3746847:32:0:0,440.54,-148.64,34.96,466.25,5.04411,-0.40862,2.69156,2.56159
1996-12-19T06:35:52.094,8 3746847:32:5:0,441.03,-150.84,33.15,467.29,5.04416,-0.40862,2.80173,2.67176
1996-12-19T06:35:53.028,1 3746847:33:0:0,441.18,-150.17,36.78,467.49,5.04420,-0.40862,2.91216,2.78216
1996-12-19T06:35:53.061,5 3746847:33:5:0,440.26,-149.20,31.19,465.90,5.04416,-0.40862,3.02267,2.89266
1996-12-19T06:35:53.094,8 3746847:34:0:0,442.73,-149.45,36.81,468.72,5.04411,-0.40862,3.13277,3.00280
1996-12-19T06:35:54.028,1 3746847:34:5:0,440.57,-149.57,33.40,466.46,5.04416,-0.40857,3.24294,3.11297
1996-12-19T06:35:54.061,5 3746847:35:0:0,439.57,-148.94,33.76,465.34,5.04420,-0.40852,3.35337,3.22337
1996-12-19T06:35:54.094,8 3746847:35:5:0,438.55,-148.64,32.89,464.22,5.04420,-0.40852,3.46355,3.33355
1996-12-19T06:35:55.028,1 3746847:36:0:0,435.96,-148.45,34.39,461.83,5.04420,-0.40852,3.57388,3.44388
1996-12-19T06:35:55.061,5 3746847:36:5:0,438.44,-150.15,36.42,464.87,5.04420,-0.40852,3.68439,3.55438
1996-12-19T06:35:55.094,8 3746847:37:0:0,439.41,-149.80,37.73,465.77,5.04420,-0.40852,3.79439,3.66439
1996-12-19T06:35:56.028,1 3746847:37:5:0,438.97,-148.98,33.26,464.76,5.04425,-0.40852,3.90457,3.77457
1996-12-19T06:35:56.061,5 3746847:38:0:0,441.27,-148.36,31.89,466.63,5.04430,-0.40852,4.01500,3.88496
1996-12-19T06:35:56.094,8 3746847:38:5:0,440.89,-149.71,34.91,466.92,5.04425,-0.40848,4.12517,3.99513
1996-12-19T06:35:57.028,1 3746847:39:0:0,439.84,-152.64,34.13,466.82,5.04420,-0.40843,4.23551,4.10551
1996-12-19T06:35:57.061,5 3746847:39:5:0,440.44,-151.14,33.71,466.87,5.04425,-0.40843,4.34601,4.21601
1996-12-19T06:35:57.094,8 3746847:40:0:0,435.41,-151.88,37.13,462.63,5.04430,-0.40843,4.45621,4.32617
1996-12-19T06:35:58.028,1 3746847:40:5:0,435.30,-151.23,34.32,462.10,5.04425,-0.40843,4.56638,4.43634
1996-12-19T06:35:58.061,5 3746847:41:0:0,438.91,-147.61,34.33,464.33,5.04420,-0.40843,4.67672,4.54672
1996-12-19T06:35:58.094,8 3746847:41:5:0,440.91,-146.94,35.52,466.10,5.04420,-0.40843,4.78689,4.65689
1996-12-19T06:35:59.028,1 3746847:42:0:0,439.41,-148.46,36.30,465.23,5.04420,-0.40843,4.89742,4.76742
1996-12-19T06:35:59.061,5 3746847:42:5:0,440.37,-147.41,34.31,465.65,5.04420,-0.40843,5.00792,4.87792
1996-12-19T06:35:59.094,8 3746847:43:0:0,440.18,-146.44,32.69,465.05,5.04420,-0.40843,5.11783,4.98783
1996-12-19T06:36:00.028,1 3746847:43:5:0,439.09,-145.34,34.42,463.80,5.04420,-0.40838,5.22800,5.09800
1996-12-19T06:36:00.061,5 3746847:44:0:0,436.09,-146.49,31.49,461.11,5.04420,-0.40833,5.33834,5.20834
1996-12-19T06:36:00.094,8 3746847:44:5:0,440.26,-147.13,33.54,465.40,5.04416,-0.40833,5.44851,5.31851
1996-12-19T06:36:01.028,1 3746847:45:0:0,438.98,-148.29,33.72,464.58,5.04411,-0.40833,5.55885,5.42889
1996-12-19T06:36:01.061,5 3746847:45:5:0,435.98,-145.31,34.91,460.88,5.04406,-0.40833,5.66935,5.53939
1996-12-19T06:36:01.094,8 3746847:46:0:0,438.69,-144.41,32.61,463.00,5.04401,-0.40833,5.77955,5.64962
1996-12-19T06:36:02.028,1 3746847:46:5:0,440.45,-144.82,34.08,464.90,5.04406,-0.40838,5.88972,5.75979
1996-12-19T06:36:02.061,5 3746847:47:0:0,438.73,-145.83,35.11,463.66,5.04411,-0.40843,6.00006,5.87010
1996-12-19T06:36:02.094,8 3746847:47:5:0,437.29,-146.96,36.34,462.75,5.04406,-0.40843,6.11023,5.98026
1996-12-19T06:36:03.028,1 3746847:48:0:0,438.66,-147.70,32.85,464.02,5.04401,-0.40843,6.22057,6.09064
1996-12-19T06:36:03.061,5 3746847:48:5:0,438.12,-146.79,32.46,463.20,5.04401,-0.40843,0.04788,6.20114
1996-12-19T06:36:03.094,8 3746847:49:0:0,438.63,-145.86,34.86,463.56,5.04401,-0.40843,0.15790,0.02797
1996-12-19T06:36:04.028,1 3746847:49:5:0,440.75,-144.29,36.07,465.16,5.04396,-0.40843,0.26807,0.13814
1996-12-19T06:36:04.061,5 3746847:50:0:0,438.99,-144.61,35.76,463.58,5.04392,-0.40843,0.37851,0.24862
1996-12-19T06:36:04.094,8 3746847:50:5:0,441.07,-144.06,33.39,465.20,5.04396,-0.40843,0.48868,0.35878
1996-12-19T06:36:05.028,1 3746847:51:0:0,439.01,-146.77,31.50,463.97,5.04401,-0.40843,0.59902,0.46909
1996-12-19T06:36:05.061,5 3746847:51:5:0,438.39,-146.87,29.49,463.28,5.04396,-0.40848,0.70953,0.57960
1996-12-19T06:36:05.094,8 3746847:52:0:0,441.28,-146.31,32.51,466.03,5.04392,-0.40852,0.81953,0.68963
1996-12-19T06:36:06.028,1 3746847:52:5:0,438.55,-145.65,34.60,463.40,5.04392,-0.40852,0.92972,0.79982
1996-12-19T06:36:06.061,5 3746847:53:0:0,439.16,-145.32,33.65,463.80,5.04392,-0.40852,1.04013,0.91024
1996-12-19T06:36:06.094,8 3746847:53:5:0,438.80,-144.96,34.07,463.38,5.04396,-0.40852,1.15031,1.02042
1996-12-19T06:36:07.028,1 3746847:54:0:0,438.79,-145.86,34.34,463.67,5.04401,-0.40852,1.26084,1.13090
1996-12-19T06:36:07.061,5 3746847:54:5:0,440.79,-145.19,32.16,465.20,5.04401,-0.40852,1.37133,1.24140
1996-12-19T06:36:07.094,8 3746847:55:0:0,439.57,-144.77,30.89,463.83,5.04401,-0.40852,1.48134,1.35141
1996-12-19T06:36:08.028,1 3746847:55:5:0,439.54,-147.35,34.03,464.83,5.04406,-0.40857,1.59152,1.46159
1996-12-19T06:36:08.061,5 3746847:56:0:0,439.89,-146.30,31.86,464.67,5.04411,-0.40862,1.70195,1.57198
1996-12-19T06:36:08.094,8 3746847:56:5:0,439.15,-147.66,34.69,464.60,5.04411,-0.40862,1.81212,1.68216
1996-12-19T06:36:09.028,1 3746847:57:0:0,440.03,-145.77,30.73,464.56,5.04411,-0.40862,1.92294,1.79297
1996-12-19T06:36:09.061,5 3746847:57:5:0,438.48,-143.78,32.49,462.59,5.04411,-0.40862,2.03344,1.90347
1996-12-19T06:36:09.094,8 3746847:58:0:0,437.82,-144.01,30.27,461.89,5.04411,-0.40862,2.14326,2.01329
1996-12-19T06:36:10.028,1 3746847:58:5:0,438.41,-146.79,31.13,463.38,5.04411,-0.40862,2.25343,2.12346
1996-12-19T06:36:10.061,5 3746847:59:0:0,438.04,-145.69,34.45,462.91,5.04411,-0.40862,2.36357,2.23361
1996-12-19T06:36:10.094,8 3746847:59:5:0,437.21,-149.13,32.28,463.07,5.04411,-0.40862,2.47375,2.34378
1996-12-19T06:36:11.028,1 3746847:60:0:0,437.27,-146.88,31.09,462.33,5.04411,-0.40862,2.58418,2.45421
1996-12-19T06:36:11.061,5 3746847:60:5:0,436.49,-145.22,30.18,461.00,5.04416,-0.40862,2.69468,2.56472
1996-12-19T06:36:11.094,8 3746847:61:0:0,438.34,-144.37,29.91,462.47,5.04420,-0.40862,2.80469,2.67469
1996-12-19T06:36:12.028,1 3746847:61:5:0,439.10,-144.71,29.43,463.27,5.04416,-0.40862,2.91486,2.78486
1996-12-19T06:36:12.061,5 3746847:62:0:0,438.52,-145.84,28.82,463.03,5.04411,-0.40862,3.02529,2.89533
1996-12-19T06:36:12.094,8 3746847:62:5:0,439.46,-148.06,35.49,465.08,5.04416,-0.40862,3.13547,3.00550
1996-12-19T06:36:13.028,1 3746847:63:0:0,439.55,-145.74,31.47,464.15,5.04420,-0.40862,3.24580,3.11580
1996-12-19T06:36:13.061,5 3746847:63:5:0,437.89,-147.72,32.36,463.27,5.04420,-0.40862,3.35630,3.22630
1996-12-19T06:36:13.094,8 3746847:64:0:0,437.89,-147.05,32.94,463.10,5.04420,-0.40862,3.46641,3.33641
1996-12-19T06:36:14.028,1 3746847:64:5:0,438.33,-146.77,34.28,463.52,5.04416,-0.40857,3.57657,3.44657
1996-12-19T06:36:14.061,5 3746847:65:0:0,438.75,-149.06,34.92,464.69,5.04411,-0.40852,3.68692,3.55695
1996-12-19T06:36:14.094,8 3746847:65:5:0,439.60,-146.50,33.15,464.56,5.04416,-0.40852,3.79708,3.66712
1996-12-19T06:36:15.028,1 3746847:66:0:0,438.67,-147.59,32.29,463.96,5.04420,-0.40852,3.90752,3.77752
1996-12-19T06:36:15.061,5 3746847:66:5:0,438.14,-148.06,34.60,463.78,5.04420,-0.40852,4.01802,3.88802
1996-12-19T06:36:15.094,8 3746847:67:0:0,440.89,-148.87,32.42,466.47,5.04420,-0.40852,4.12813,3.99813
1996-12-19T06:36:16.028,1 3746847:67:5:0,439.74,-150.48,32.59,465.92,5.04420,-0.40852,4.23830,4.10830
1996-12-19T06:36:16.061,5 3746847:68:0:0,439.36,-146.70,33.60,464.42,5.04420,-0.40852,4.34864,4.21864
1996-12-19T06:36:16.094,8 3746847:68:5:0,436.14,-150.05,32.05,462.34,5.04420,-0.40852,4.45881,4.32881
1996-12-19T06:36:17.028,1 3746847:69:0:0,434.62,-148.64,32.25,460.47,5.04420,-0.40852,4.56924,4.43924
1996-12-19T06:36:17.061,5 3746847:69:5:0,435.33,-148.57,34.00,461.23,5.04416,-0.40852,4.67974,4.54974
1996-12-19T06:36:17.094,8 3746847:70:0:0,439.62,-147.99,35.16,465.20,5.04411,-0.40852,4.78995,4.65998
1996-12-19T06:36:18.028,1 3746847:70:5:0,441.29,-145.32,34.17,465.85,5.04416,-0.40848,4.90011,4.77015
1996-12-19T06:36:18.061,5 3746847:71:0:0,438.15,-149.70,34.48,464.30,5.04420,-0.40843,5.01036,4.88036
1996-12-19T06:36:18.094,8 3746847:71:5:0,436.63,-150.12,36.93,463.19,5.04416,-0.40843,5.12053,4.99052
1996-12-19T06:36:19.028,1 3746847:72:0:0,438.30,-149.52,31.65,464.19,5.04411,-0.40843,5.23087,5.10090
1996-12-19T06:36:19.061,5 3746847:72:5:0,436.57,-148.62,30.15,462.16,5.04416,-0.40843,5.34137,5.21140
1996-12-19T06:36:19.094,8 3746847:73:0:0,439.14,-148.00,33.60,464.62,5.04420,-0.40843,5.45147,5.32147
1996-12-19T06:36:20.028,1 3746847:73:5:0,438.40,-150.59,31.82,464.64,5.04416,-0.40843,5.56164,5.43164
1996-12-19T06:36:20.061,5 3746847:74:0:0,439.18,-148.46,36.19,465.01,5.04411,-0.40843,5.67189,5.54192
1996-12-19T06:36:20.094,8 3746847:74:5:0,439.41,-147.41,36.30,464.89,5.04411,-0.40843,5.78206,5.65209
1996-12-19T06:36:21.028,1 3746847:75:0:0,437.55,-148.54,36.10,463.48,5.04411,-0.40843,5.89249,5.76253
1996-12-19T06:36:21.061,5 3746847:75:5:0,439.86,-146.55,35.20,464.97,5.04411,-0.40843,6.00299,5.87303
1996-12-19T06:36:21.094,8 3746847:76:0:0,436.62,-144.82,32.74,461.17,5.04411,-0.40843,6.11300,5.98304
1996-12-19T06:36:22.028,1 3746847:76:5:0,438.66,-148.01,33.35,464.16,5.04411,-0.40843,6.22317,6.09321
1996-12-19T06:36:22.061,5 3746847:77:0:0,437.99,-143.66,36.96,462.43,5.04411,-0.40843,0.05043,6.20365
1996-12-19T06:36:22.094,8 3746847:77:5:0,437.38,-148.61,35.28,463.29,5.04406,-0.40843,0.16059,0.03063
1996-12-19T06:36:23.028,1 3746847:78:0:0,436.96,-145.87,33.30,461.87,5.04401,-0.40843,0.27094,0.14101
1996-12-19T06:36:23.061,5 3746847:78:5:0,435.77,-148.12,34.51,461.54,5.04401,-0.40843,0.38143,0.25150
1996-12-19T06:36:23.094,8 3746847:79:0:0,437.94,-151.17,30.05,464.27,5.04401,-0.40843,0.49164,0.36171
1996-12-19T06:36:24.028,1 3746847:79:5:0,436.12,-150.82,32.73,462.62,5.04401,-0.40843,0.60181,0.47188
1996-12-19T06:36:24.061,5 3746847:80:0:0,435.39,-151.16,30.70,461.90,5.04401,-0.40843,0.71215,0.58222
1996-12-19T06:36:24.094,8 3746847:80:5:0,439.19,-149.42,32.26,465.03,5.04401,-0.40843,0.82232,0.69239
1996-12-19T06:36:25.028,1 3746847:81:0:0,440.60,-147.55,34.55,465.93,5.04401,-0.40843,0.93276,0.80283
1996-12-19T06:36:25.061,5 3746847:81:5:0,435.78,-149.95,31.76,461.95,5.04401,-0.40848,1.04326,0.91333
1996-12-19T06:36:25.094,8 3746847:82:0:0,442.14,-149.89,32.87,468.02,5.04401,-0.40852,1.15326,1.02333
1996-12-19T06:36:26.028,1 3746847:82:5:0,438.18,-147.63,34.18,463.64,5.04401,-0.40852,1.26344,1.13351
1996-12-19T06:36:26.061,5 3746847:83:0:0,438.80,-151.38,31.74,465.26,5.04401,-0.40852,1.37377,1.24384
1996-12-19T06:36:26.094,8 3746847:83:5:0,439.45,-152.90,28.88,466.19,5.04401,-0.40852,1.48395,1.35402
1996-12-19T06:36:27.028,1 3746847:84:0:0,439.11,-151.48,31.21,465.55,5.04401,-0.40852,1.59438,1.46445
1996-12-19T06:36:27.061,5 3746847:84:5:0,438.71,-147.94,31.19,464.03,5.04401,-0.40852,1.70488,1.57495
1996-12-19T06:36:27.094,8 3746847:85:0:0,437.31,-149.49,33.01,463.33,5.04401,-0.40852,1.81499,1.68505
1996-12-19T06:36:28.028,1 3746847:85:5:0,437.49,-151.06,32.93,464.01,5.04406,-0.40857,1.92516,1.79523
1996-12-19T06:36:28.061,5 3746847:86:0:0,438.73,-149.74,31.62,464.66,5.04411,-0.40862,2.03549,1.90553
1996-12-19T06:36:28.094,8 3746847:86:5:0,437.15,-148.27,28.51,462.49,5.04411,-0.40862,2.14566,2.01570
1996-12-19T06:36:29.028,1 3746847:87:0:0,438.03,-149.36,27.95,463.64,5.04411,-0.40862,2.25610,2.12613
1996-12-19T06:36:29.061,5 3746847:87:5:0,439.88,-150.67,31.10,466.01,5.04411,-0.40862,2.36660,2.23663
1996-12-19T06:36:29.094,8 3746847:88:0:0,435.80,-149.49,32.28,461.85,5.04411,-0.40862,2.47671,2.34674
1996-12-19T06:36:30.028,1 3746847:88:5:0,435.07,-149.33,31.06,461.03,5.04411,-0.40862,2.58688,2.45691
1996-12-19T06:36:30.061,5 3746847:89:0:0,436.61,-148.80,30.04,462.25,5.04411,-0.40862,2.69721,2.56725
1996-12-19T06:36:30.094,8 3746847:89:5:0,437.92,-151.78,29.20,464.40,5.04416,-0.40862,2.80738,2.67742
1996-12-19T06:36:31.028,1 3746847:90:0:0,437.28,-149.96,29.40,463.21,5.04420,-0.40862,2.91782,2.78782
1996-12-19T06:36:31.061,5 3746847:90:5:0,436.52,-152.55,28.81,463.31,5.04420,-0.40862,3.02833,2.89832
1996-12-19T06:36:31.094,8 3746848:00:0:0,437.48,-152.37,29.51,464.19,5.04420,-0.40862,3.13843,3.00842
1996-12-19T06:36:32.028,1 3746848:00:5:0,438.36,-150.82,29.51,464.52,5.04420,-0.40862,3.24860,3.11859
1996-12-19T06:36:32.061,5 3746848:01:0:0,435.30,-152.14,30.51,462.14,5.04420,-0.40862,3.35884,3.22884
1996-12-19T06:36:32.094,8 3746848:01:5:0,434.99,-151.87,32.16,461.86,5.04425,-0.40862,3.46902,3.33901
1996-12-19T06:36:33.028,1 3746848:02:0:0,433.53,-147.93,33.58,459.30,5.04430,-0.40862,3.57944,3.44940
1996-12-19T06:36:33.061,5 3746848:02:5:0,432.59,-149.79,30.25,458.79,5.04425,-0.40862,3.68996,3.55992
1996-12-19T06:36:33.094,8 3746848:03:0:0,434.90,-146.80,30.42,460.02,5.04420,-0.40862,3.79995,3.66995
1996-12-19T06:36:34.028,1 3746848:03:5:0,435.39,-147.72,28.96,460.68,5.04425,-0.40862,3.91013,3.78013
1996-12-19T06:36:34.061,5 3746848:04:0:0,433.44,-146.71,31.28,458.66,5.04430,-0.40862,4.02066,3.89062
1996-12-19T06:36:34.094,8 3746848:04:5:0,434.90,-147.97,32.17,460.50,5.04430,-0.40857,4.13082,4.00078
1996-12-19T06:36:35.028,1 3746848:05:0:0,437.16,-147.47,34.13,462.63,5.04430,-0.40852,4.24116,4.11113
1996-12-19T06:36:35.061,5 3746848:05:5:0,436.80,-146.56,33.74,461.96,5.04430,-0.40852,4.35167,4.22163
1996-12-19T06:36:35.094,8 3746848:06:0:0,437.30,-147.16,36.49,462.84,5.04430,-0.40852,4.46177,4.33173
1996-12-19T06:36:36.028,1 3746848:06:5:0,435.68,-145.46,34.15,460.59,5.04430,-0.40852,4.57194,4.44190
1996-12-19T06:36:36.061,5 3746848:07:0:0,435.04,-143.52,34.31,459.39,5.04430,-0.40852,4.68266,4.55262
1996-12-19T06:36:36.094,8 3746848:07:5:0,435.42,-148.33,35.27,461.34,5.04430,-0.40848,4.79283,4.66279
1996-12-19T06:36:37.028,1 3746848:08:0:0,437.30,-146.70,32.81,462.42,5.04430,-0.40843,4.90308,4.77304
1996-12-19T06:36:37.061,5 3746848:08:5:0,438.01,-143.25,34.20,462.11,5.04425,-0.40843,5.01358,4.88354
1996-12-19T06:36:37.094,8 3746848:09:0:0,435.52,-146.61,36.79,461.00,5.04420,-0.40843,5.12339,4.99339
1996-12-19T06:36:38.028,1 3746848:09:5:0,435.75,-144.47,32.41,460.22,5.04420,-0.40843,5.23356,5.10356
1996-12-19T06:36:38.061,5 3746848:10:0:0,435.88,-146.46,28.06,460.68,5.04420,-0.40843,5.34390,5.21390
1996-12-19T06:36:38.094,8 3746848:10:5:0,436.47,-147.57,33.54,461.97,5.04420,-0.40843,5.45408,5.32407
1996-12-19T06:36:39.028,1 3746848:11:0:0,436.01,-144.23,34.53,460.54,5.04420,-0.40843,5.56451,5.43451
1996-12-19T06:36:39.061,5 3746848:11:5:0,432.21,-143.86,34.27,456.81,5.04416,-0.40838,5.67501,5.54501
1996-12-19T06:36:39.094,8 3746848:12:0:0,434.84,-147.04,31.08,460.08,5.04411,-0.40833,5.78521,5.65524
1996-12-19T06:36:40.028,1 3746848:12:5:0,434.32,-146.68,32.89,459.60,5.04406,-0.40833,5.89538,5.76541
1996-12-19T06:36:40.061,5 3746848:13:0:0,434.51,-148.07,32.97,460.23,5.04401,-0.40833,6.00553,5.87560
1996-12-19T06:36:40.094,8 3746848:13:5:0,433.42,-147.56,32.63,459.01,5.04406,-0.40838,6.11569,5.98576
1996-12-19T06:36:41.028,1 3746848:14:0:0,432.72,-147.21,32.52,458.23,5.04411,-0.40843,6.22613,6.09617
1996-12-19T06:36:41.061,5 3746848:14:5:0,433.87,-146.23,35.73,459.25,5.04411,-0.40843,0.05344,6.20666
1996-12-19T06:36:41.094,8 3746848:15:0:0,433.18,-146.26,36.54,458.66,5.04411,-0.40843,0.16356,0.03359
1996-12-19T06:36:42.028,1 3746848:15:5:0,434.00,-146.97,33.11,459.40,5.04406,-0.40843,0.27372,0.14375
1996-12-19T06:36:42.061,5 3746848:16:0:0,434.64,-147.27,34.93,460.24,5.04401,-0.40843,0.38407,0.25414
1996-12-19T06:36:42.094,8 3746848:16:5:0,434.98,-145.42,34.49,459.94,5.04401,-0.40843,0.49424,0.36431
1996-12-19T06:36:43.028,1 3746848:17:0:0,434.63,-147.73,32.17,460.18,5.04401,-0.40843,0.60468,0.47475
1996-12-19T06:36:43.061,5 3746848:17:5:0,434.33,-147.30,30.69,459.66,5.04401,-0.40848,0.71518,0.58525
1996-12-19T06:36:43.094,8 3746848:18:0:0,435.56,-149.36,30.03,461.44,5.04401,-0.40852,0.82518,0.69525
1996-12-19T06:36:44.028,1 3746848:18:5:0,435.59,-148.09,34.27,461.35,5.04396,-0.40852,0.93536,0.80543
1996-12-19T06:36:44.061,5 3746848:19:0:0,435.20,-144.63,31.39,459.68,5.04392,-0.40852,1.04579,0.91590
1996-12-19T06:36:44.094,8 3746848:19:5:0,436.72,-146.76,35.30,462.07,5.04396,-0.40852,1.15596,1.02606
1996-12-19T06:36:45.028,1 3746848:20:0:0,438.16,-146.14,34.68,463.19,5.04401,-0.40852,1.26640,1.13647
1996-12-19T06:36:45.061,5 3746848:20:5:0,435.82,-146.68,35.37,461.20,5.04401,-0.40857,1.37690,1.24697
1996-12-19T06:36:45.094,8 3746848:21:0:0,436.72,-146.45,37.17,462.12,5.04401,-0.40862,1.48691,1.35697
1996-12-19T06:36:46.028,1 3746848:21:5:0,438.75,-148.80,34.31,464.57,5.04401,-0.40862,1.59708,1.46715
1996-12-19T06:36:46.061,5 3746848:22:0:0,437.19,-145.29,33.29,461.90,5.04401,-0.40862,1.70751,1.57758
1996-12-19T06:36:46.094,8 3746848:22:5:0,436.66,-147.45,34.58,462.18,5.04406,-0.40862,1.81768,1.68775
1996-12-19T06:36:47.028,1 3746848:23:0:0,435.85,-146.51,33.13,461.01,5.04411,-0.40862,1.92821,1.79824
1996-12-19T06:36:47.061,5 3746848:23:5:0,436.93,-145.83,31.79,461.72,5.04411,-0.40862,2.03872,1.90875
1996-12-19T06:36:47.094,8 3746848:24:0:0,436.96,-145.41,35.16,461.86,5.04411,-0.40862,2.14863,2.01866
1996-12-19T06:36:48.028,1 3746848:24:5:0,434.90,-144.82,36.27,459.81,5.04416,-0.40862,2.25880,2.12883
1996-12-19T06:36:48.061,5 3746848:25:0:0,436.49,-146.76,33.86,461.75,5.04420,-0.40862,2.36923,2.23923
1996-12-19T06:36:48.094,8 3746848:25:5:0,434.16,-146.04,32.45,459.22,5.04420,-0.40862,2.47941,2.34940
1996-12-19T06:36:49.028,1 3746848:26:0:0,433.42,-143.59,31.81,457.69,5.04420,-0.40862,2.58974,2.45974
1996-12-19T06:36:49.061,5 3746848:26:5:0,430.90,-144.91,32.41,455.77,5.04420,-0.40862,2.70025,2.57024
1996-12-19T06:36:49.094,8 3746848:27:0:0,434.52,-146.09,31.02,459.47,5.04420,-0.40862,2.81035,2.68034
1996-12-19T06:36:50.028,1 3746848:27:5:0,434.11,-146.17,34.68,459.37,5.04420,-0.40862,2.92052,2.79051
1996-12-19T06:36:50.061,5 3746848:28:0:0,436.99,-144.76,32.45,461.49,5.04420,-0.40862,3.03086,2.90085
1996-12-19T06:36:50.094,8 3746848:28:5:0,435.79,-144.81,36.25,460.65,5.04425,-0.40862,3.14103,3.01103
1996-12-19T06:36:51.028,1 3746848:29:0:0,434.20,-143.83,31.80,458.50,5.04430,-0.40862,3.25146,3.12142
1996-12-19T06:36:51.061,5 3746848:29:5:0,431.11,-146.07,32.78,456.36,5.04430,-0.40857,3.36197,3.23193
1996-12-19T06:36:51.094,8 3746848:30:0:0,434.72,-145.19,33.67,459.56,5.04430,-0.40852,3.47207,3.34203
1996-12-19T06:36:52.028,1 3746848:30:5:0,435.24,-145.86,32.49,460.18,5.04430,-0.40852,3.58224,3.45220
1996-12-19T06:36:52.061,5 3746848:31:0:0,434.45,-147.54,34.69,460.13,5.04430,-0.40852,3.69258,3.56254
1996-12-19T06:36:52.094,8 3746848:31:5:0,434.69,-145.91,36.51,459.98,5.04430,-0.40852,3.80275,3.67271
1996-12-19T06:36:53.028,1 3746848:32:0:0,433.64,-144.91,29.52,458.16,5.04430,-0.40852,3.91318,3.78314
1996-12-19T06:36:53.061,5 3746848:32:5:0,435.35,-145.43,32.73,460.17,5.04430,-0.40852,4.02368,3.89365
1996-12-19T06:36:53.094,8 3746848:33:0:0,435.11,-146.90,35.72,460.62,5.04430,-0.40852,4.13379,4.00375
1996-12-19T06:36:54.028,1 3746848:33:5:0,433.90,-145.38,34.22,458.89,5.04430,-0.40852,4.24396,4.11392
1996-12-19T06:36:54.061,5 3746848:34:0:0,435.57,-146.18,34.33,460.72,5.04430,-0.40852,4.35430,4.22426
1996-12-19T06:36:54.094,8 3746848:34:5:0,436.16,-149.37,33.67,462.26,5.04425,-0.40848,4.46447,4.33443
1996-12-19T06:36:55.028,1 3746848:35:0:0,435.35,-146.47,35.80,460.72,5.04420,-0.40843,4.57490,4.44490
1996-12-19T06:36:55.061,5 3746848:35:5:0,437.88,-147.50,34.05,463.31,5.04420,-0.40843,4.68542,4.55541
1996-12-19T06:36:55.094,8 3746848:36:0:0,438.10,-149.26,37.39,464.34,5.04420,-0.40843,4.79560,4.66560
1996-12-19T06:36:56.028,1 3746848:36:5:0,440.72,-150.08,32.55,466.71,5.04420,-0.40843,4.90578,4.77577
1996-12-19T06:36:56.061,5 3746848:37:0:0,439.92,-150.69,34.67,466.30,5.04420,-0.40843,5.01602,4.88601
1996-12-19T06:36:56.094,8 3746848:37:5:0,437.38,-153.53,26.15,464.28,5.04420,-0.40843,5.12618,4.99618
1996-12-19T06:36:57.028,1 3746848:38:0:0,437.99,-154.07,29.98,465.26,5.04420,-0.40843,5.23653,5.10652
1996-12-19T06:36:57.061,5 3746848:38:5:0,439.82,-152.24,32.02,466.52,5.04420,-0.40843,5.34703,5.21702
1996-12-19T06:36:57.094,8 3746848:39:0:0,441.19,-152.09,32.42,467.79,5.04420,-0.40843,5.45704,5.32703
1996-12-19T06:36:58.028,1 3746848:39:5:0,439.47,-149.27,31.88,465.23,5.04416,-0.40843,5.56721,5.43720
